data_zone,intermediate_zone,council_area,total_population,working_age_population,income_dep_pct,income_dep,employ_dep_pct,employ_dep,cif,alcohol,drug,smr,depress_pct,lbwt_pct,emerg,attendance_pct,attainment_score,no_qual_ratio_std,not_participating_pct,university_pct,petrol_ave_drive_mins,gp_ave_drive_mins,drive_post,prim_sch_ave_drive_mins,drive_retail,sec_sch_ave_drive_mins,gp_ave_pub_trans_mins,pt_post,shopping_ave_pub_trans_mins,bband_pct,crime_count,crime_pct,overcrowd,nocentralheat,overcrowded_pct,nocentralheat_pct
S01011353,Beith East and Rural,North Ayrshire,651,372,0.1,68,0.11,42,115,121.0346929,0,150.7916192,26.6871166,0,129.9011347,79.231,5.6111111111,133.4402519,1.4084507,8.8889,3.182630769,1.7974,3.253065385,4.014333333,3.390853846,7.869466019,6.817338462,9.298715385,8.685107692,0,10.028042624789679,15404.059331474162,62,1,10.1639344,0.1639344
S01011354,Beith East and Rural,North Ayrshire,703,416,0.06,42,0.07,31,80,45.05650385,24.24863056,77.79392077,21.0678211,3.7037037,92.42922658,85.629,5.7272727273,74.76639125,0,9.8485,2.532530822,2.264486301,3.705753425,3.361408451,3.84384589,7.566,5.275267123,7.417226027,6.762924658,0,NA,NA,71,3,9.7260274,0.4109589
S01011355,Beith East and Rural,North Ayrshire,927,591,0.11,101,0.07,43,110,119.9604598,32.56507354,99.93685367,20.1707577,0,118.5747649,87.356,5.8260869565,84.56320985,1.8691589000000002,4.8458000000000006,1.769102697,1.751986515,2.84934388,2.575118343,2.995570539,6.605940171,5.821037344,6.313428423,5.66998444,0.21834060000000002,18.050476724621422,19471.927426776077,80,7,8.6299892,0.7551241
S01011356,Beith East and Rural,North Ayrshire,954,592,0.08,76,0.06,33,50,87.03519728,17.00617617,64.3525802,15.2173913,9.375,99.81059458,86.697,5.9285714286,76.42394425,1.6666667,13.5135,5.36922817,5.97283264,6.007611746,4.425447761,6.943536902,9.010103448,19.60865385,19.27493893,19.29268191,75.3880266,8.022434099831743,8409.260062716712,56,38,5.8212057999999995,3.950104
S01011357,Overtown,North Lanarkshire,760,458,0.08,63,0.08,39,120,71.75920809,43.19550335,98.40454651,21.997471599999997,16.6666667,113.6496548,85.616,5.6785714286,121.85867379999999,3.3333333,8.6957,1.555748239,5.881590376,1.502291667,4.128421053,8.099266432,4.148073394,12.31699237,5.240469484,15.15559566,13.0193906,9.05152354570637,11909.899402245224,86,2,10.0938967,0.2347418
S01011358,Overtown,North Lanarkshire,514,384,0.04,22,0.04,17,65,28.62441414,28.37445287,81.32362269,14.6484375,12.5,90.44442119,82.069,6.1666666667,54.743051720000004,0.8928571,13.333300000000001,2.116590494,6.160895795,2.064090494,2.257989691,7.240895795,2.254017857,13.3814808,6.516480804,14.87182815,0,NA,NA,8,2,1.4625229,0.36563070000000003
S01011359,Overtown,North Lanarkshire,698,445,0.17,118,0.14,61,170,130.0425455,22.09861489,119.1859727,25.7102273,8.6956522,128.0362577,79.07,5.1304347826,163.3447317,0,7.000000000000001,1.429392809,5.686651967,1.396078697,3.022882883,7.326102442,2.992967033,11.20512212,4.117761194,13.16103121,0,16.091597414589103,23053.864490815333,81,4,10.990502000000001,0.5427408
S01011360,Overtown,North Lanarkshire,753,532,0.25,185,0.16,87,180,173.50208,107.5260296,215.7397545,22.0183486,10.2564103,179.7389683,63.71,5.2142857143,183.1545224,7.5,4.5977,3.716087963,5.470787037,3.634662698,3.332264574,6.551858466,3.549537037,11.93933862,8.927533069,13.61910714,0,41.23471837488458,54760.582171161455,126,4,16.6666667,0.5291005
S01011361,Overtown,North Lanarkshire,559,400,0.35,197,0.33,131,220,381.3419326,540.8518912,172.5999726,26.5709156,5.7142857,173.0155182,46.847,5.1818181818,186.5753574,13.636363600000001,2.9851,3.555065177,4.558682495,3.276489758,3.449941176,5.639515829,3.851338583,11.04572626,9.634939479,12.78748603,0.2695418,59.33776546629731,106149.84877691827,68,3,12.6629423,0.5586591999999999
S01011362,Overtown,North Lanarkshire,557,353,0.02,11,0.03,9,55,21.89481749,22.96625669,58.65904475,14.285714299999999,3.7037037,86.13988425,83.889,5.75,72.53171786,0,7.5,3.309878378,4.706662162,3.135689189,3.603869347,7.093040541,4.824655172,12.44317568,9.872432432,16.03374324,18.6602871,23.131671283471835,41529.032824904556,27,7,4.864864900000001,1.2612613
S01011363,Netherton and Kirkhill,North Lanarkshire,860,526,0.18,155,0.16,85,165,251.0970326,139.8697946,104.0534638,22.8637413,7.4074074,147.3074329,77.368,5.6451612903,126.5090034,4.2735043,7.6923,3.298929372,5.209559978,2.364798206,2.745880282,5.402278587,6.101697248,14.41452635,10.6720852,16.66998879,0,18.10304709141274,21050.054757456674,95,2,10.9195402,0.2298851
S01011364,Netherton and Kirkhill,North Lanarkshire,652,394,0.07,45,0.05,19,115,79.01981247,68.54673548,117.8035865,20.089955,0,109.31113620000001,82.547,5.3,96.33687489,3.1914894,9.4017,4.033361153,5.85810698,1.608345979,2.426871345,6.135235205,6.609965753,14.98446889,8.402913505,18.95716237,0,NA,NA,71,5,10.7738998,0.7587253
S01011365,Netherton and Kirkhill,North Lanarkshire,643,444,0.03,20,0.03,13,55,45.63097427,0,123.9534753,14.9606299,5.5555556,78.48676148,90.496,6.0689655172,77.01072021,1.3605442,7.8313,3.627986111,5.38537037,0.944575617,1.838106061,5.72851466,6.47628125,9.76320216,2.67625,14.8883642,1.7241379000000001,10.05724838411819,15641.132790230466,19,4,2.9320988,0.6172839999999999
S01011366,Netherton and Kirkhill,North Lanarkshire,488,242,0.19,91,0.12,29,155,54.93790029,109.3980257,204.2029771,33.2681018,4.3478261,123.1790922,67.647,5,155.3724478,7.1428571,10.8696,4.028403614,4.934538153,1.240712851,2.244785714,6.129136546,6.2345,9.94813253,5.369759036,16.07592369,0,17.09732225300092,35035.49642008385,57,1,13.1639723,0.2309469
S01011367,Netherton and Kirkhill,North Lanarkshire,819,537,0.17,137,0.13,69,160,82.84883972,119.6135544,99.91492515,19.520958099999998,7.692307700000001,147.4753545,76.355,5.1666666667,145.5212637,3.5714286,5.1471,4.4261875,5.355074405,1.695220238,2.589064327,6.528955357,6.628769231,12.872625,8.138285714,19.02234524,0,10.05724838411819,12279.912556920866,103,4,12.2619048,0.4761905
S01011368,Muirhouse,North Lanarkshire,1009,696,0.02,17,0.02,12,50,25.38828115,33.99674589,52.61473007,10.9359606,6,84.51719228,93.051,5.8076923077,56.90842897999999,2.0833333,8.9041,4.928745552,4.579549229,1.852841044,3.007878049,6.856209964,5.877090909,11.91517794,9.005177936,19.02920522,0,5.028624192059095,4983.7702597216,13,3,1.5421115,0.3558719
S01011369,Muirhouse,North Lanarkshire,810,547,0.16,132,0.14,76,145,141.6801636,165.010602,120.9020473,20.320197,5,123.0221452,82.32,5.3333333333,117.83594499999998,7.2580645,12.1951,5.155348335,4.779679408,1.67825524,1.969659864,7.030878545,6.235135135,9.133874846,5.929337238,16.16624846,0,27.15457063711911,33524.161280393964,64,4,7.8914919999999995,0.49321820000000005
S01011370,Muirhouse,North Lanarkshire,892,561,0.05,49,0.05,28,85,54.17847458,0,89.77326855,11.5990991,8.928571400000001,110.4826236,86.594,5.3181818182,89.4731708,3.4883721,5.7143,4.637262639,3.953511097,2.125107891,3.516239067,6.40911529,5.33101626,11.90257707,11.11798397,19.05862515,0,16.091597414589103,18039.907415458638,51,0,6.2885327,0
S01011371,Muirhouse,North Lanarkshire,945,638,0.26,247,0.19,122,165,147.6685606,90.96919955,123.4818944,23.7472767,6.3829787,151.3164296,70.811,5.3043478261,147.0643905,7.8651685,3.1056,4.661481081,3.983872973,1.794675676,1.872661692,6.430902703,5.326962025,7.141597297,5.334710811,14.22594324,0,41.23471837488458,43634.622618925474,103,3,11.1351351,0.3243243
S01011372,Muirhouse,North Lanarkshire,645,442,0.35,226,0.34,148,215,353.9157961,225.6342865,143.6752889,28.024502299999998,4.5454546,147.5995389,67.677,5.6153846154,189.1154612,18.0327869,1.2047999999999999,4.298766867,3.60422039,1.354535232,2.01885,6.059992504,5.005151515,5.797567466,4.491607946,12.9889018,0,49.28051708217913,76403.90245299091,116,8,17.391304299999998,1.1994003
S01011373,Muirhouse and Knowetop,North Lanarkshire,642,448,0.29,186,0.22,96,190,181.4952491,307.4324895,134.7032607,27.9179811,7.692307700000001,167.5501127,72.368,4.8333333333,141.4640166,4.7619048,4.1667000000000005,3.832251484,3.138345697,1.813686944,3.188699187,5.591531899,4.557385321,7.185778932,7.348642433,14.29393917,0,61.34921514312096,95559.52514504822,105,4,15.578634999999998,0.5934718
S01011374,Muirhouse and Knowetop,North Lanarkshire,674,513,0.07,44,0.05,27,85,61.02014148,0,78.69094324,16.9590643,3.4482759,100.8767378,81.159,5.53125,98.22298937,0.7575758,10,3.623407781,2.930579971,2.098649135,3.333068182,5.383955331,4.384633333,7.587262248,8.268948127,14.4398487,0,9.05152354570637,13429.560156834379,56,0,8.069164299999999,0
S01011375,Muirhouse and Knowetop,North Lanarkshire,651,434,0.13,83,0.1,45,80,148.4675433,43.54040926,77.29766106,18.1395349,0,106.8205635,77.536,5.8,89.33456333,1.3513514,8.2707,3.924744186,2.938186047,3.270810078,3.145107914,5.870344961,3.426631579,11.2848062,13.02995349,18.23484496,5.0505051000000005,25.143120960295473,38622.305622573695,40,7,6.2015504,1.0852713
S01011376,Muirhouse and Knowetop,North Lanarkshire,487,291,0.28,136,0.19,56,160,86.93955357,119.586535,94.36707455,26.0521042,4.5454546,134.8715701,68.293,NA,117.5615991,7.4074074,0,3.845178947,3.150015789,2.449221053,3.318461538,5.603284211,4.414583333,5.443852632,6.029031579,11.90926316,0,15.085872576177284,30977.15108044617,45,5,9.473684200000001,1.0526316
S01011377,Muirhouse and Knowetop,North Lanarkshire,1107,707,0.02,18,0.03,21,55,25.78204075,0,52.93926522,11.958568699999999,0,89.18666907,93.846,6.347826087,37.80459245,0,21.008399999999998,1.983030303,1.394158249,2.927815657,1.843174807,4.573059764,3.027572816,5.22456229,10.14919613,14.42397306,0.44642859999999995,27.15457063711911,24529.874107605337,28,0,4.7138047,0
S01011378,Muirhouse and Knowetop,North Lanarkshire,765,412,0.09,68,0.06,25,105,105.6062046,46.14606314,73.69339322,20.7792208,4.5454546,131.6633724,85.256,6.15,78.38605532,2.6315789,12.0879,2.292178436,2.374609079,3.41712169,2.921551724,5.205116646,4.054469697,8.932849937,12.14237705,17.08973834,0,7.0400738688827325,9202.710939715991,30,0,3.7831021,0
S01011379,Muirhouse and Knowetop,North Lanarkshire,1162,768,0.02,19,0.03,20,55,38.32547367,0,59.5990822,12.8703704,0,87.20161725,89.247,6.275862069,42.47915386,1.7241379000000001,14.6497,3.064678492,3.191574279,4.259783814,3.749837278,6.041028271,4.562832618,11.80986973,14.92944845,19.43199557,0,9.05152354570637,7789.607182191368,23,3,2.5498891,0.3325942
S01011380,Muirhouse and Knowetop,North Lanarkshire,659,436,0.14,93,0.12,53,110,124.0938899,21.89389347,77.81199506,18.4684685,0,117.7769976,75.182,5.7272727273,92.4805808,5.3191489,8.955200000000001,1.80963806,2.017544776,2.923772388,2.76516129,4.712018657,3.792784091,7.499977612,10.95508955,15.02364552,0,21.120221606648197,32048.894699010918,51,4,7.6691729,0.6015038
S01011381,Muirhouse and Knowetop,North Lanarkshire,639,412,0.1,66,0.08,32,115,62.99860844,132.2211963,93.65943608,23.2289951,0,106.3891795,75.573,5.85,102.801999,2.6666667,11.1111,2.887860616,1.979213938,2.549064019,2.386,4.57541329,3.84529703,4.350575365,6.636863857,10.69217585,0.245098,40.22899353647276,62956.17141858022,74,0,11.993516999999999,0
S01011382,Craigneuk Wishaw,North Lanarkshire,787,564,0.14,112,0.12,65,135,137.8267847,61.85203513,153.0364791,18.646232400000002,3.2258065,132.8183709,72.993,5.6666666667,173.335247,7.017543900000001,5.309699999999999,3.876082863,3.896049906,1.035211864,4.152666667,4.110602637,5.383737374,7.320423729,3.982184557,9.135838041,1.0845987,44.25189289012003,56228.58054653118,96,0,18.079096,0
S01011383,Craigneuk Wishaw,North Lanarkshire,676,458,0.36,243,0.33,149,280,374.4832977,303.1202629,183.6668456,32.083958,8.6956522,203.6474719,62.712,5,220.72367159999996,11.4754098,3,3.170779883,4.887631195,1.562120991,2.858418972,3.333123178,6.435551181,9.22654519,6.524723032,7.998717201,0,59.33776546629731,87777.75956552855,99,4,14.431486900000001,0.5830904
S01011384,Craigneuk Wishaw,North Lanarkshire,794,479,0.4,315,0.3,141,215,311.4812299,95.01962557,199.9040341,26.2382865,11.627907,161.2102293,50.741,3.8085106383,250.3011619,20.6666667,0,2.542070845,5.150970708,2.085827657,1.887545126,2.870180518,6.43083871,10.68461512,8.573399183,7.289427793,0,64.36638965835641,81065.9819374766,154,2,20.9809264,0.2724796
S01011385,Craigneuk Wishaw,North Lanarkshire,974,580,0.33,323,0.2,112,200,225.0535779,63.84427028,165.8860024,24.0165632,11.1111111,179.8150536,55.674,4.0303030303,204.0572435,7.8125,3.2051000000000003,2.031985371,3.75900209,3.709433124,4.065827465,4.130438871,4.767486034,7.618782654,7.598782654,7.921870428,0,45.257617728531855,46465.72662066926,217,7,22.6750261,0.7314525
S01011386,Craigneuk Wishaw,North Lanarkshire,712,411,0.32,230,0.22,92,200,241.4869918,616.5523058,221.2801239,30.888575499999998,3.3333333,244.7447882,63.91,4.1621621622,246.69379449999997,7.3825503,1.1236,1.722611883,4.56369213,2.784077932,1.405192308,2.347716049,5.915903226,9.426473765,8.650239198,6.247515432,0,29.16602031394275,40963.511676885886,99,3,16.8367347,0.5102040999999999
S01011387,Craigneuk Wishaw,North Lanarkshire,791,491,0.34,265,0.27,132,245,360.8922388,418.5203752,254.3987203,23.9185751,5.128205100000001,192.6027933,62.719,4.8205128205,184.1289216,7.692307700000001,5.303,2.043636091,4.770482614,2.162865707,1.994170124,2.529079736,6.034801325,10.04541067,8.561609712,7.429814149,0,153.8759002770083,194533.37582428358,127,11,15.6790123,1.3580247
S01011388,Pather,North Lanarkshire,1104,769,0.11,119,0.08,63,95,161.4643849,118.992211,90.98378461,16.8807339,8,127.1195742,85.833,5.6333333333,69.49608832,4.0816327,12.690399999999999,1.991355032,3.779141274,2.176322715,2.22809593,4.03670591,5.096929461,8.766772853,7.045420129,10.25525162,0,26.148845798707292,23685.548730713126,72,2,6.6481994,0.1846722
S01011389,Pather,North Lanarkshire,745,511,0.23,173,0.15,77,160,256.7053409,208.2316438,125.5002841,22.7272727,3.3333333,159.6545596,74.324,5.125,150.8440404,5.660377400000001,4.717,1.242227332,2.039773325,1.640558476,2.59888535,3.170795007,3.90796875,5.750249671,5.014461235,7.593180026,0,74.42363804247461,99897.50072815383,102,5,13.403416600000002,0.6570302
S01011390,Pather,North Lanarkshire,809,483,0.19,156,0.16,75,180,185.3301196,168.3671504,108.0937692,24.1038319,14.285714299999999,145.2202302,69.388,4.7419354839,172.2330527,6.8493151,2.7586,2.308659509,3.180751534,0.908935583,1.614617486,4.262101227,4.928782051,7.075625767,2.756957055,8.993754601,0,26.148845798707292,32322.429911875515,131,0,16.0736196,0
S01011391,Pather,North Lanarkshire,620,399,0.22,135,0.15,59,160,110.0430276,24.41982995,126.0711004,24.834437100000002,3.3333333,124.8657008,67.539,4.64,180.1972148,4.587156,2.4,3.709232558,4.581325581,1.852031008,2.848026316,5.66220155,6.475991736,8.582755814,6.347581395,10.50173256,0,16.091597414589103,25954.189378369523,102,10,15.8139535,1.5503876
S01011392,Pather,North Lanarkshire,676,445,0.2,137,0.16,69,155,163.7504837,41.99891383,103.23594,22.8776978,5.7142857,142.0884368,69.714,4.5416666667,199.4307578,8.4745763,3.2895,3.711209559,4.585643382,2.065566176,2.743,5.663889706,6.574391304,8.35325,6.626992647,10.27052941,0,32.183194829178206,47608.27637452397,141,1,20.7352941,0.14705880000000002
S01011393,Wishaw South,North Lanarkshire,783,466,0.14,109,0.12,55,140,106.7957267,248.0609438,105.4379438,22.9813665,0,131.2518623,79.31,5.7,143.7544443,3.5714286,6.349200000000001,2.640374554,3.771646849,3.142291914,4.004903475,5.792850773,4.987945205,7.114637337,6.113433413,9.033032105,0,10.05724838411819,12844.506237698837,97,9,11.7861482,1.0935601
S01011394,Wishaw South,North Lanarkshire,592,420,0.07,41,0.02,9,80,27.19488918,0,109.6475697,15.7360406,0,127.0743201,88.129,5.8571428571,44.78017477,0,14.0845,3.166447798,4.036199021,4.451199021,4.391027027,5.917573409,5.328305085,9.651166395,9.001166395,11.56841762,0,NA,NA,22,6,3.5889070000000003,0.9787927999999999
S01011395,Wishaw South,North Lanarkshire,670,453,0.23,154,0.2,87,180,195.405382,102.5816978,99.46327425,29.8866856,3.5714286,147.0659752,67.521,5.4615384615,152.6893497,7.1428571,9.0909,1.575430801,1.506723202,1.916947083,2.8885,2.825054274,3.5278,4.417177748,4.522869742,5.717265943,0,93.53240997229916,139600.61189895397,100,8,13.568521,1.0854816999999999
S01011396,Wishaw South,North Lanarkshire,770,483,0.24,186,0.17,81,185,250.3658305,247.0657759,124.1889607,30.407124699999997,0,167.751847,74.359,4.75,120.45303000000001,5.8139535,5.343500000000001,1.334444801,2.14012516,2.900683569,2.28597561,4.059531451,3.42028,6.411688062,5.85093068,8.410789474,0,56.32059095106186,73143.62461176865,73,5,9.580052499999999,0.6561680000000001
S01011397,Wishaw South,North Lanarkshire,831,481,0.24,198,0.17,81,160,169.9666935,110.3032909,206.2191844,29.953380000000003,2.631579,129.7560891,61.53799999999999,5.0869565217,134.0954777,4.3478261,5.4545,2.083791009,2.887894897,3.486831713,3.067751479,4.713317132,4.261056106,6.311804374,5.661403402,8.23100243,0,18.10304709141274,21784.653539606188,89,0,12.0923913,0
S01011398,Wishaw South,North Lanarkshire,741,454,0.34,250,0.21,93,200,273.2014318,191.7782806,88.82747497,25.032938100000003,11.1111111,191.685414,60.58100000000001,3.9,186.5033459,9.8484848,1.0582,2.256437741,3.198392169,3.69262837,3.34134434,5.273209243,4.383072289,9.339396662,8.689993582,11.25792683,0,23.131671283471835,31216.830342067253,146,0,18.8387097,0
S01011399,Wishaw South,North Lanarkshire,503,345,0.22,113,0.19,66,180,111.3391733,83.04453862,77.45974561,24.9520154,8.3333333,121.184794,64.948,4.6875,181.3578459,0,3.8095,1.643720472,2.665895669,3.16003937,2.516808511,4.778809055,3.588114754,9.380354331,9.790807087,12.38895669,0,36.20609418282548,71980.306526492,77,1,15.157480300000001,0.19685039999999998
S01011400,Wishaw North,North Lanarkshire,663,451,0.16,109,0.13,56,130,91.47662669,39.99035924,123.8671473,21.3533835,0,120.5862357,77.778,5.8181818182,108.3914131,7.692307700000001,11.7647,1.664120509,2.435400449,2.256463323,3.501171875,3.638806138,3.590571429,6.215538922,5.979423653,8.450299401,0,59.33776546629731,89498.89210602913,75,8,11.2275449,1.1976048
S01011401,Wishaw North,North Lanarkshire,620,392,0.14,89,0.12,45,130,136.7078933,25.45333021,100.0281782,18.9792664,5,126.7847728,75.51,5.9166666667,121.59509930000002,3.030303,10.0775,1.8712017,1.35183153,1.704258114,3.165485437,3.441526275,2.372804878,4.93553323,5.807600464,7.843848532,0,22.125946445060016,35687.01039525809,51,1,8.3061889,0.1628664
S01011402,Wishaw North,North Lanarkshire,944,520,0.13,123,0.09,45,130,56.95569293,60.24369439,101.1532606,22.280887,8.6956522,107.972218,81.928,5.52,105.0429228,2.5641026,3.2,1.126648323,1.636208071,1.948346436,2.146577381,3.747570755,2.129566929,5.212327044,5.914926625,8.398836478,0,24.137396121883654,25569.275552842853,72,2,7.547169800000001,0.2096436
S01011403,Wishaw North,North Lanarkshire,514,339,0.16,82,0.11,38,140,103.6765497,0,42.14656354,15.0476191,12.5,131.5770053,75.177,5.5714285714,117.1740335,1.2658228,8.0357,1.823581461,2.916081461,3.571488764,1.963135593,5.028581461,3.13616,5.837134831,6.402752809,8.923595506,0,17.09732225300092,33263.272865760555,82,4,15.3558052,0.7490637
S01011404,Wishaw North,North Lanarkshire,927,606,0.24,219,0.17,105,190,168.7883641,85.25410744,176.2445367,25.0817884,3.030303,155.9187659,70.115,4.3888888889,142.7432776,6.7567568,5.5556,1.737389069,2.751755952,2.518187229,2.298020305,4.94303842,2.963833333,7.193441558,6.767943723,10.2307197,0.3913894,38.21754385964912,41227.1239046916,106,0,11.4718615,0
S01011405,Wishaw North,North Lanarkshire,645,390,0.17,108,0.15,57,115,61.24043849,25.4806562,69.15665992,18.2515337,15,103.1958134,68.627,5.0333333333,83.31524023,4.950495,14.285700000000002,2.296185039,3.284224409,1.447393701,2.318278689,5.396244094,1.9752,6.731818898,6.204862205,9.815456693,0,25.143120960295473,38981.58288417903,39,5,6.1417323,0.7874015999999999
S01011406,Wishaw North,North Lanarkshire,715,439,0.11,82,0.11,46,125,141.3317395,0,112.9255148,24.2857143,11.7647059,117.0185195,71.512,5.5294117647,135.2470977,2.739726,8.9109,2.766469673,2.381006998,2.217674961,3.445879121,4.477360031,2.633333333,7.671967341,7.532045101,9.765388802,0,24.137396121883654,33758.59597466245,90,4,13.996889600000001,0.622084
S01011407,Wishaw North,North Lanarkshire,1082,691,0.1,108,0.08,56,105,70.06919091,14.42764407,80.83915362,19.9069767,2.631579,117.5296419,79.149,5.4444444444,112.2127178,2.3076923,11.0465,3.478622172,3.327800905,2.508373303,3.413206751,5.428624434,3.386065089,9.228285068,7.731045249,11.49093213,0,29.16602031394275,26955.656482387014,118,20,10.678733,1.8099548
S01011408,Coltness,North Lanarkshire,823,533,0.19,157,0.11,58,150,174.2522873,117.7748509,119.1960212,21.9976219,4,128.8602238,67.708,4.9523809524,133.4740492,5.128205100000001,3.5211,3.120423216,4.0575,1.22837364,2.176862745,6.171254534,2.880734266,6.794226119,5.106191052,9.879304716,0,32.183194829178206,39104.732477737794,133,1,16.0822249,0.120919
S01011409,Coltness,North Lanarkshire,871,565,0.28,247,0.21,120,190,376.9908213,90.07525328,109.5788457,23.8434164,12.962963,154.6440193,66.403,5.3461538462,159.0913363,4.7619048,0.5348,4.52181466,5.449788439,2.374690107,2.740092593,7.558498212,4.269936709,10.07756853,7.413101907,13.16282479,0.5263158,48.27479224376731,55424.56055541596,126,21,15.0178784,2.5029797
S01011410,Coltness,North Lanarkshire,630,387,0.15,97,0.12,48,125,24.82587308,50.92421319,107.8195354,23.701298700000002,4,129.1918312,77.852,4.8571428571,137.3393317,1.7241379000000001,5.8824000000000005,3.562599522,4.140015924,1.345955414,2.001342282,6.243077229,3.489698795,9.326735669,5.06343949,12.12199045,0,30.171745152354568,47891.65897199138,110,1,17.5159236,0.1592357
S01011411,Coltness,North Lanarkshire,633,394,0.12,78,0.11,43,130,103.2717892,0,104.5862108,19.554849,9.523809499999999,140.535128,80.24,5,142.5787241,2.8169014,7.8431,4.047890855,4.494716077,1.873067847,2.055657143,6.593115782,3.880309735,9.667905605,5.921246313,12.29162611,0,17.09732225300092,27009.987761454853,108,3,15.9292035,0.44247790000000004
S01011412,Coltness,North Lanarkshire,823,505,0.03,28,0.03,15,70,32.93683749,41.66092048,82.48018027,16.5269461,0,82.20441176,89.349,5.8965517241,68.05514909,0,11.607099999999999,4.834723837,5.407523256,2.60056686,2.884326241,7.502008721,4.669867257,15.19064826,10.30276163,18.20118895,0,NA,NA,40,5,4.6511628,0.5813953000000001
S01011413,Wishaw East,North Lanarkshire,531,398,0.03,14,0.04,18,55,40.78059717,0,65.27925744,17.0498084,9.523809499999999,86.86721879,90.071,5.875,77.08291836,0,10,3.845870536,3.966991071,3.531991071,1.7562,7.14996875,4.954622642,15.47125893,14.61298214,19.46798214,0,4.022899353647276,7576.081645286771,46,5,8.2142857,0.8928571
S01011414,Wishaw East,North Lanarkshire,839,541,0.16,135,0.12,64,125,85.58139474,72.67187609,93.16475649,22.584400499999997,5.2631578999999995,110.8295309,75.566,5.16,118.70131470000001,2.5210084,5.3254,2.775710399,3.292620919,2.870934099,1.951995192,6.101608222,3.58488806,10.90808948,10.10018742,14.76019952,0,31.177469990766387,37160.27412487054,116,0,14.0266022,0
S01011415,Wishaw East,North Lanarkshire,861,557,0.11,97,0.1,57,125,257.4945764,67.36277363,73.94124981,21.173763,0,122.9722002,85.792,5.25,120.12764169999998,0.8064516,8.5526,2.024693234,2.283125,1.847646216,2.270338983,5.899266055,4.141147541,7.334822248,6.47540711,12.39534404,0,29.16602031394275,33874.58805335975,65,2,7.5057737,0.2309469
S01011416,Wishaw East,North Lanarkshire,572,362,0.02,14,0.04,16,60,11.22282893,0,105.4228246,12.925170099999999,0,99.62661317,90.678,5.6666666667,62.172020610000004,0,12.048200000000001,2.680191693,2.638015176,2.203015176,1.848111888,6.484201278,4.408125,11.08630192,10.22714856,17.0659345,0,10.05724838411819,17582.602070136694,34,0,5.4313099,0
S01011417,Newmains,North Lanarkshire,790,472,0.12,98,0.12,54,150,51.43816856,41.21783231,87.89194371,22.5124378,7.692307700000001,101.1597722,75.843,5.16,127.0846796,2.0618556999999997,3.6765,1.65827439,1.376192073,1.745926829,1.369238411,7.733865854,5.932439024,4.74154878,4.129890244,15.11047561,0.45454550000000005,57.32631578947368,72564.95669553631,103,3,12.591686999999999,0.3667482
S01011418,Newmains,North Lanarkshire,544,334,0.23,124,0.18,60,185,141.152321,92.49873996,98.143805510000007,31.6287879,16.6666667,149.5202444,76.636,5.1428571429,176.5719296,5.4545455,3.6144999999999996,2.193111413,2.093111413,2.959347826,2.642975207,9.073686594,7.149375,6.998070652,6.374664855,17.61685688,0,12.068698060941827,22185.106729672476,110,7,19.927536200000002,1.2681159
S01011419,Newmains,North Lanarkshire,556,362,0.16,90,0.15,56,160,187.3863916,141.2056677,119.5256591,26.2118492,0,147.3483959,68.103,4.8333333333,156.0416623,2.9411765,3.5088,2.821742832,2.720515233,3.585591398,3.311860465,9.701863799,7.893,6.61405914,6.142992832,17.38422043,0,11.062973222530008,19897.433853471237,95,0,17.0250896,0
S01011420,Newmains,North Lanarkshire,465,308,0.32,151,0.27,83,230,306.3404952,84.92837218,171.6240345,29.175475699999996,0,153.7252252,55.14,5.4545454545,195.9924275,9.523809499999999,3.8760000000000003,3.443192464,3.34135947,4.206934827,4.001956522,10.32212831,8.690555556,7.633258656,7.084867617,18.32752546,0,35.20036934441366,75699.71902024442,106,3,21.588594699999998,0.610998
S01011421,Newmains,North Lanarkshire,663,462,0.1,69,0.09,43,115,66.77667382,17.00683048,129.6765765,18.0451128,7.5,155.7879735,76.744,5.0588235294,76.81930473,4.8192771,5.618,2.675469984,2.575469984,3.442610585,3.100119617,9.555829384,7.769364407,11.58720379,10.72792259,21.96720379,12.0967742,10.05724838411819,15169.3037467846,46,0,7.4796748,0
S01011422,Newmains,North Lanarkshire,587,369,0.19,111,0.13,48,180,68.58561871,81.96253351,167.0153734,26.4026403,7.692307700000001,137.7077468,67.647,5.3,215.6338335,2.2222222,2.8302,2.251143939,2.149257576,3.018833333,2.815719424,9.132125,7.457572816,9.622886364,9.007621212,20.24823485,0,19.10877192982456,32553.274156430256,88,6,13.3333333,0.9090908999999999
S01011423,Newmains,North Lanarkshire,541,329,0.34,182,0.2,67,210,77.0220136,52.02266278,115.7799635,23.420074399999997,6.6666666999999995,147.5940109,61.194,3.652173913,228.4014926,6.185567,4.651199999999999,1.807657895,1.762986842,2.628850877,2.914093567,8.572210526,6.886981982,6.462701754,5.799201754,16.53920175,0,30.171745152354568,55770.32375666279,99,4,17.3684211,0.7017544
S01011424,Newmains,North Lanarkshire,560,340,0.17,95,0.1,35,155,63.24782047,83.09821633,94.0345971,24.8598131,0,114.4576946,72.656,5.1764705882,171.3500452,0,6.5573999999999995,2.580691964,2.535035714,3.401517857,3.800454545,8.868196429,7.65,6.323709821,5.659133929,16.40125,0,8.045798707294551,14367.497691597413,74,4,13.2142857,0.7142857
